exercice;loi;typeBudget;ministere;mission;programme;action;sous-action;categorie;titre;ae;cp
2023.0;PLF;BG;9.0;OA;123.0;123-03;;64.0;6.0;2040000.0;2040000.0
2023.0;PLF;CCF;7.0;ZD;844.0;844-01;;71.0;7.0;284734306.0;284734306.0
2023.0;PLF;CCF;7.0;ZF;862.0;862-01;;71.0;7.0;75000000.0;75000000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-24;51.0;5.0;8127000.0;246898982.0
2023.0;PLF;BG;38.0;RA;150.0;150-01;;32.0;3.0;3835236493.0;3835236493.0
2023.0;PLF;BG;7.0;GA;302.0;302-06;;21.0;2.0;154905995.0;154905995.0
2023.0;PLF;BG;7.0;PC;551.0;551-01;;21.0;2.0;80000000.0;80000000.0
2023.0;PLF;BG;12.0;CA;164.0;164-22;;22.0;2.0;6075596.0;6075596.0
2023.0;PLF;BG;9.0;OA;138.0;138-02;;23.0;2.0;4055680.0;4055680.0
2023.0;PLF;BG;23.0;TA;217.0;217-27;;23.0;2.0;53835.0;53835.0
2023.0;PLF;BG;35.0;SA;183.0;183-02;;61.0;6.0;1212300000.0;1212300000.0
2023.0;PLF;BG;6.0;EC;141.0;141-03;;63.0;6.0;5317885.0;5317885.0
2023.0;PLF;BG;3.0;EC;143.0;143-01;;64.0;6.0;1884092.0;1884092.0
2023.0;PLF;BG;7.0;GA;156.0;156-08;;23.0;2.0;341579.0;341579.0
2023.0;PLF;BG;35.0;SA;204.0;204-15;;64.0;6.0;2461000.0;2461000.0
2023.0;PLF;BG;1.0;AA;105.0;105-06;;51.0;5.0;15799530.0;15240000.0
2023.0;PLF;BG;3.0;AC;149.0;149-27;;53.0;5.0;40047224.0;40047224.0
2023.0;PLF;BG;1.0;AA;151.0;151-01;;31.0;3.0;11803000.0;11573000.0
2023.0;PLF;BG;70.0;DA;178.0;;178-03-05;31.0;3.0;59982023.0;58396144.0
2023.0;PLF;BG;6.0;EC;214.0;214-08;;51.0;5.0;263581829.0;158744347.0
2023.0;PLF;BG;38.0;RA;172.0;172-12;;32.0;3.0;167660750.0;167660750.0
2023.0;PLF;BG;2.0;CB;224.0;224-07;;51.0;5.0;1979277.0;1979277.0
2023.0;PLF;BG;6.0;EC;139.0;139-11;;22.0;2.0;56444197.0;56444197.0
2023.0;PLF;CCF;7.0;ZC;833.0;833-02;;71.0;7.0;5102000000.0;5102000000.0
2023.0;PLF;BG;2.0;CB;131.0;131-02;;64.0;6.0;43767032.0;40903232.0
2023.0;PLF;BG;2.0;CB;131.0;131-01;;61.0;6.0;630399.0;688854.0
2023.0;PLF;BG;12.0;CA;164.0;164-23;;22.0;2.0;22963632.0;22963632.0
2023.0;PLF;CAS;7.0;YD;743.0;743-06;;31.0;3.0;364000.0;364000.0
2023.0;PLF;BG;12.0;TA;205.0;205-07;;31.0;3.0;15203639.0;15683688.0
2023.0;PLF;BG;12.0;AV;423.0;423-01;;62.0;6.0;0.0;21250000.0
2023.0;PLF;BG;12.0;AV;425.0;425-01;;64.0;6.0;0.0;205000000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-07;21.0;2.0;302996781.0;302996781.0
2023.0;PLF;BG;38.0;RA;231.0;231-01;;61.0;6.0;2495304972.0;2495304972.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-73;64.0;6.0;0.0;2974226.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-42;31.0;3.0;6103137.0;9726621.0
2023.0;PLF;BG;70.0;DA;212.0;212-11;;31.0;3.0;263440897.0;274947106.0
2023.0;PLF;BG;9.0;SB;152.0;;152-04-02;22.0;2.0;69218403.0;69218403.0
2023.0;PLF;BG;70.0;MB;169.0;;169-03-35;32.0;3.0;60209293.0;60209293.0
2023.0;PLF;BG;2.0;MA;334.0;334-01;;63.0;6.0;2251667.0;2251667.0
2023.0;PLF;BG;56.0;SE;124.0;124-11;;64.0;6.0;1362000.0;1362000.0
2023.0;PLF;BG;6.0;EC;230.0;230-06;;64.0;6.0;67833015.0;67833015.0
2023.0;PLF;BG;70.0;DA;178.0;;178-03-01;31.0;3.0;417447125.0;304549255.0
2023.0;PLF;BG;42.0;SF;219.0;219-04;;32.0;3.0;19580904.0;19580904.0
2023.0;PLF;BG;12.0;TA;205.0;205-04;;64.0;6.0;176182.0;176182.0
2023.0;PLF;BG;70.0;DA;178.0;;178-05-80;61.0;6.0;195329.0;195329.0
2023.0;PLF;BG;12.0;VA;162.0;162-13;;64.0;6.0;5070000.0;5070000.0
2023.0;PLF;BG;3.0;AC;215.0;215-01;;21.0;2.0;128937173.0;128937173.0
2023.0;PLF;BG;6.0;EC;141.0;141-07;;23.0;2.0;355849.0;355849.0
2023.0;PLF;BG;56.0;SE;157.0;157-13;;31.0;3.0;977394.0;977394.0
2023.0;PLF;BG;36.0;TB;155.0;155-12;;32.0;3.0;914141.0;914141.0
2023.0;PLF;BG;42.0;SF;219.0;219-01;;32.0;3.0;6827443.0;6827443.0
2023.0;PLF;BG;7.0;GA;218.0;218-09;;21.0;2.0;38298846.0;38298846.0
2023.0;PLF;BA;12.0;XJ;623.0;623-02;;51.0;5.0;400000.0;400000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-06-04;31.0;3.0;140614588.0;124065602.0
2023.0;PLF;BG;6.0;SF;163.0;163-06;;21.0;2.0;35952981.0;35952981.0
2023.0;PLF;BG;7.0;DB;134.0;134-24;;22.0;2.0;84896206.0;84896206.0
2023.0;PLF;BG;7.0;PR;364.0;364-07;;62.0;6.0;0.0;15000000.0
2023.0;PLF;BG;7.0;AD;110.0;110-01;;64.0;6.0;1432330000.0;522907255.0
2023.0;PLF;BG;12.0;VA;162.0;162-09;;64.0;6.0;2000000.0;600000.0
2023.0;PLF;BG;12.0;TA;205.0;205-02;;32.0;3.0;24250000.0;24250000.0
2023.0;PLF;BG;23.0;TA;181.0;181-01;;31.0;3.0;25465141.0;25465141.0
2023.0;PLF;BG;12.0;CA;164.0;164-22;;23.0;2.0;97646.0;97646.0
2023.0;PLF;BG;10.0;JA;182.0;182-04;;51.0;5.0;270742.0;268790.0
2023.0;PLF;BG;9.0;IA;104.0;104-15;;61.0;6.0;78444.0;78444.0
2023.0;PLF;BG;9.0;SB;176.0;;176-01-01;23.0;2.0;249971.0;249971.0
2023.0;PLF;BG;7.0;GA;218.0;218-09;;31.0;3.0;122737574.0;122737574.0
2023.0;PLF;BG;10.0;JA;107.0;107-01;;51.0;5.0;771962363.0;650948103.0
2023.0;PLF;BG;7.0;PC;552.0;552-01;;31.0;3.0;2074000000.0;1774000000.0
2023.0;PLF;BG;36.0;TB;103.0;;103-01-02;62.0;6.0;411478374.0;411478374.0
2023.0;PLF;BG;1.0;AA;105.0;105-01;;21.0;2.0;53373385.0;53373385.0
2023.0;PLF;BG;23.0;VA;135.0;135-01;;63.0;6.0;2988760.0;2988760.0
2023.0;PLF;BG;50.0;TR;352.0;352-02;;31.0;3.0;300000.0;300000.0
2023.0;PLF;BG;12.0;TA;205.0;205-03;;64.0;6.0;20800000.0;20800000.0
2023.0;PLF;BG;3.0;AC;149.0;149-23;;63.0;6.0;100000000.0;100000000.0
2023.0;PLF;BG;7.0;RD;200.0;;200-12-05;62.0;6.0;3000000.0;3000000.0
2023.0;PLF;BG;6.0;EC;141.0;141-09;;21.0;2.0;78552185.0;78552185.0
2023.0;PLF;BG;12.0;DC;308.0;308-10;;31.0;3.0;2687927.0;2687927.0
2023.0;PLF;BG;12.0;DC;308.0;308-09;;31.0;3.0;8259906.0;8259906.0
2023.0;PLF;BG;38.0;RA;231.0;231-03;;64.0;6.0;8264472.0;8264472.0
2023.0;PLF;BG;12.0;CA;126.0;126-05;;22.0;2.0;1954048.0;1954048.0
2023.0;PLF;BG;6.0;EC;214.0;214-06;;21.0;2.0;398752444.0;398752444.0
2023.0;PLF;BG;36.0;TB;155.0;155-01;;23.0;2.0;50154.0;50154.0
2023.0;PLF;BG;6.0;EC;141.0;141-03;;31.0;3.0;1090784.0;1090784.0
2023.0;PLF;BG;23.0;TA;181.0;181-01;;64.0;6.0;2697180.0;2697180.0
2023.0;PLF;BG;36.0;TB;155.0;155-17;;21.0;2.0;13316870.0;13316870.0
2023.0;PLF;BG;10.0;JA;107.0;107-01;;21.0;2.0;1373499245.0;1373499245.0
2023.0;PLF;BG;7.0;GA;156.0;156-05;;52.0;5.0;3100000.0;4100000.0
2023.0;PLF;BG;7.0;TR;348.0;348-14;;51.0;5.0;150000000.0;150000000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-56;31.0;3.0;0.0;129604.0
2023.0;PLF;BG;12.0;VA;162.0;162-10;;53.0;5.0;1672412.0;0.0
2023.0;PLF;BG;9.0;OA;123.0;123-06;;64.0;6.0;10000000.0;10000000.0
2023.0;PLF;BG;3.0;AC;215.0;215-01;;22.0;2.0;65945664.0;65945664.0
2023.0;PLF;BG;9.0;OA;138.0;138-02;;51.0;5.0;30647500.0;33090898.0
2023.0;PLF;BG;70.0;DA;212.0;;212-50-02;22.0;2.0;61287709.0;61287709.0
2023.0;PLF;BG;9.0;AB;216.0;216-01;;53.0;5.0;300000.0;300000.0
2023.0;PLF;BG;35.0;SA;204.0;204-14;;31.0;3.0;100000.0;100000.0
2023.0;PLF;BG;7.0;DB;305.0;305-01;;31.0;3.0;544600000.0;544600000.0
2023.0;PLF;BG;9.0;IA;104.0;104-12;;63.0;6.0;11000000.0;11000000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-71;51.0;5.0;55396106.0;32641121.0
2023.0;PLF;BA;23.0;XC;613.0;613-04;;32.0;3.0;94820000.0;94820000.0
2023.0;PLF;BG;9.0;SB;176.0;;176-01-01;22.0;2.0;30255311.0;30255311.0
2023.0;PLF;BG;1.0;AD;209.0;209-05;;64.0;6.0;1352580208.0;819239787.0
2023.0;PLF;BG;70.0;DA;178.0;;178-04-06;31.0;3.0;2124494040.0;2008903587.0
2023.0;PLF;BG;9.0;IA;303.0;303-02;;61.0;6.0;314652322.0;314652322.0
2023.0;PLF;BG;42.0;SF;350.0;350-05;;62.0;6.0;60000.0;60000.0
2023.0;PLF;BG;70.0;DA;212.0;212-11;;53.0;5.0;7645403.0;5515403.0
2023.0;PLF;BG;6.0;EC;141.0;141-13;;23.0;2.0;656672.0;656672.0
2023.0;PLF;BG;56.0;SE;124.0;124-26;;63.0;6.0;0.0;61537000.0
2023.0;PLF;BG;7.0;PR;363.0;363-02;;62.0;6.0;0.0;263909638.0
2023.0;PLF;BG;12.0;CA;165.0;165-02;;22.0;2.0;20844135.0;20844135.0
2023.0;PLF;BG;70.0;DA;178.0;;178-01-10;61.0;6.0;357592346.0;234327638.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-04;21.0;2.0;78648961.0;78648961.0
2023.0;PLF;BG;43.0;TA;174.0;174-02;;31.0;3.0;23000000.0;23000000.0
2023.0;PLF;BG;7.0;RA;192.0;192-01;;32.0;3.0;327658329.0;327658329.0
2023.0;PLF;BG;7.0;PR;362.0;362-02;;63.0;6.0;0.0;122803686.0
2023.0;PLF;BG;3.0;AC;206.0;206-04;;31.0;3.0;14493144.0;14493144.0
2023.0;PLF;BG;9.0;SB;176.0;;176-05-01;22.0;2.0;56221423.0;56221423.0
2023.0;PLF;BG;7.0;RD;200.0;;200-11-05;61.0;6.0;10315022825.0;10315022825.0
2023.0;PLF;BG;9.0;SB;152.0;;152-03-01;23.0;2.0;5538049.0;5538049.0
2023.0;PLF;BG;12.0;DC;129.0;129-01;;64.0;6.0;7321597.0;7321597.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-07;64.0;6.0;5440728.0;5440728.0
2023.0;PLF;BG;10.0;JA;101.0;101-01;;31.0;3.0;1650000.0;1650000.0
2023.0;PLF;BG;12.0;CA;165.0;165-05;;22.0;2.0;4444152.0;4444152.0
2023.0;PLF;BG;38.0;RA;150.0;150-17;;23.0;2.0;1203697.0;1203697.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-29;31.0;3.0;76569206.0;35160531.0
2023.0;PLF;BG;7.0;GA;302.0;302-06;;64.0;6.0;1624029.0;1625320.0
2023.0;PLF;BG;2.0;CB;175.0;175-09;;63.0;6.0;30120538.0;30120538.0
2023.0;PLF;BG;70.0;DA;212.0;;212-54-04;22.0;2.0;61129437.0;61129437.0
2023.0;PLF;BG;9.0;AB;216.0;216-07;;63.0;6.0;1231848.0;1231848.0
2023.0;PLF;BG;56.0;SE;124.0;124-20;;22.0;2.0;5063782.0;5063782.0
2023.0;PLF;BG;9.0;SB;152.0;;152-04-02;21.0;2.0;76772566.0;76772566.0
2023.0;PLF;BG;7.0;GA;156.0;156-03;;52.0;5.0;13600000.0;16700000.0
2023.0;PLF;BG;3.0;EC;143.0;143-05;;31.0;3.0;17417205.0;17417205.0
2023.0;PLF;BG;12.0;DC;129.0;129-02;;64.0;6.0;3949124.0;3970504.0
2023.0;PLF;BG;9.0;AB;232.0;232-03;;31.0;3.0;1269985.0;2540285.0
2023.0;PLF;BG;9.0;SB;176.0;;176-04-04;22.0;2.0;390888074.0;390888074.0
2023.0;PLF;BG;70.0;DA;144.0;;144-07-03;31.0;3.0;1059496840.0;965450391.0
2023.0;PLF;BG;50.0;TR;368.0;368-03;;21.0;2.0;190000.0;190000.0
2023.0;PLF;BG;7.0;GA;218.0;218-08;;21.0;2.0;2221957.0;2221957.0
2023.0;PLF;BG;70.0;DA;144.0;;144-03-32;52.0;5.0;2220000.0;1866566.0
2023.0;PLF;BG;12.0;DC;308.0;308-02;;23.0;2.0;338404.0;338404.0
2023.0;PLF;BG;10.0;JA;310.0;310-01;;22.0;2.0;3177118.0;3177118.0
2023.0;PLF;BG;38.0;RA;231.0;231-02;;53.0;5.0;92588706.0;84588706.0
2023.0;PLF;BG;7.0;RD;200.0;;200-12-02;61.0;6.0;2060256838.0;2060256838.0
2023.0;PLF;BG;43.0;TA;174.0;174-03;;61.0;6.0;1285372041.0;1285372041.0
2023.0;PLF;BG;9.0;OA;123.0;123-06;;31.0;3.0;919101.0;919101.0
2023.0;PLF;BG;7.0;RB;195.0;195-07;;61.0;6.0;80880.0;80880.0
2023.0;PLF;BG;23.0;TA;113.0;113-02;;31.0;3.0;11181600.0;9905435.0
2023.0;PLF;BG;12.0;DC;129.0;129-02;;31.0;3.0;167612836.0;166589589.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-75;31.0;3.0;426466393.0;52690997.0
2023.0;PLF;BG;7.0;RA;193.0;193-05;;32.0;3.0;131077700.0;131077700.0
2023.0;PLF;BG;23.0;TA;217.0;217-13;;22.0;2.0;97984377.0;97984377.0
2023.0;PLF;BG;70.0;DA;146.0;;146-06-17;51.0;5.0;64060000.0;94880000.0
2023.0;PLF;BG;12.0;AV;423.0;423-01;;71.0;7.0;0.0;21250000.0
2023.0;PLF;BG;12.0;MB;158.0;158-02;;61.0;6.0;48800367.0;48800367.0
2023.0;PLF;BG;6.0;EC;230.0;230-05;;21.0;2.0;48638282.0;48638282.0
2023.0;PLF;BG;12.0;TA;205.0;205-07;;64.0;6.0;7467378.0;5648901.0
2023.0;PLF;BG;7.0;GA;302.0;302-03;;31.0;3.0;25282191.0;25468614.0
2023.0;PLF;BG;70.0;DA;212.0;;212-63-01;21.0;2.0;22060812.0;22060812.0
2023.0;PLF;BG;10.0;JA;310.0;310-02;;23.0;2.0;131590.0;131590.0
2023.0;PLF;BG;7.0;DB;305.0;305-04;;62.0;6.0;19130000.0;20600000.0
2023.0;PLF;BG;7.0;EB;114.0;;114-04-03;65.0;6.0;1000000.0;1000000.0
2023.0;PLF;BG;6.0;EC;139.0;139-01;;21.0;2.0;421553286.0;421553286.0
2023.0;PLF;BG;3.0;AC;149.0;149-26;;31.0;3.0;278766.0;278766.0
2023.0;PLF;BG;70.0;DA;212.0;;212-52-02;22.0;2.0;19586726.0;19586726.0
2023.0;PLF;BG;9.0;SB;152.0;;152-03-02;23.0;2.0;24937.0;24937.0
2023.0;PLF;BG;12.0;MB;158.0;158-02;;31.0;3.0;91353.0;91353.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-73;31.0;3.0;0.0;21883850.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-75;51.0;5.0;1008733607.0;61395927.0
2023.0;PLF;BG;43.0;RA;190.0;;190-12-01;32.0;3.0;85143686.0;85143686.0
2023.0;PLF;CAS;7.0;YC;732.0;732-01;;73.0;7.0;6586486312.0;6586486312.0
2023.0;PLF;BG;23.0;TA;181.0;181-01;;63.0;6.0;13428758.0;12868968.0
2023.0;PLF;BG;1.0;AD;209.0;209-02;;63.0;6.0;15000000.0;15000000.0
2023.0;PLF;BG;23.0;TA;203.0;203-44;;64.0;6.0;450000.0;450000.0
2023.0;PLF;BG;3.0;AC;149.0;149-26;;51.0;5.0;8317000.0;9400000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-62;51.0;5.0;0.0;311553935.0
2023.0;PLF;BG;12.0;MB;158.0;158-01;;23.0;2.0;5368.0;5368.0
2023.0;PLF;BG;12.0;TA;205.0;205-01;;31.0;3.0;13153581.0;13414936.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-64;31.0;3.0;34412693.0;29117858.0
2023.0;PLF;BG;50.0;TR;349.0;349-04;;31.0;3.0;100000.0;100000.0
2023.0;PLF;BG;7.0;DB;134.0;134-08;;31.0;3.0;89409.0;89409.0
2023.0;PLF;BG;9.0;OA;123.0;123-06;;63.0;6.0;217585846.0;211190361.0
2023.0;PLF;BG;12.0;TA;205.0;205-05;;31.0;3.0;7876100.0;8469732.0
2023.0;PLF;BG;12.0;TA;205.0;205-03;;62.0;6.0;65623496.0;65623496.0
2023.0;PLF;BG;42.0;SF;219.0;219-02;;64.0;6.0;123732302.0;119532302.0
2023.0;PLF;BG;70.0;DA;212.0;;212-66-02;21.0;2.0;7750597.0;7750597.0
2023.0;PLF;BG;7.0;RB;198.0;198-03;;64.0;6.0;3450066342.0;3450066342.0
2023.0;PLF;BA;12.0;XJ;623.0;623-01;;51.0;5.0;2100000.0;1850000.0
2023.0;PLF;BG;9.0;IA;303.0;303-01;;31.0;3.0;520000.0;520000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-58-06;23.0;2.0;4070633.0;4070633.0
2023.0;PLF;BG;6.0;EC;139.0;139-12;;23.0;2.0;1667650.0;1667650.0
2023.0;PLF;BG;70.0;DA;212.0;;212-67-07;21.0;2.0;2246422.0;2246422.0
2023.0;PLF;BG;70.0;MB;169.0;;169-02-21;31.0;3.0;4094116.0;4094116.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-07;31.0;3.0;928992560.0;843700285.0
2023.0;PLF;BG;23.0;TA;181.0;181-09;;31.0;3.0;11634213.0;16334213.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-61;51.0;5.0;68720074.0;79823440.0
2023.0;PLF;BA;23.0;XC;613.0;613-01;;31.0;3.0;14737281.0;14737281.0
2023.0;PLF;BG;9.0;SB;152.0;;152-01-01;21.0;2.0;1950898228.0;1950898228.0
2023.0;PLF;BG;10.0;JA;182.0;182-04;;31.0;3.0;11080482.0;11500979.0
2023.0;PLF;BG;7.0;PR;362.0;362-06;;64.0;6.0;0.0;22947375.0
2023.0;PLF;BG;10.0;JA;166.0;166-05;;21.0;2.0;7726999.0;7726999.0
2023.0;PLF;BG;23.0;TA;217.0;217-15;;21.0;2.0;419824585.0;419824585.0
2023.0;PLF;BG;12.0;CA;126.0;126-05;;21.0;2.0;8227571.0;8227571.0
2023.0;PLF;BG;38.0;RA;172.0;172-13;;64.0;6.0;15925000.0;15925000.0
2023.0;PLF;BG;36.0;TB;155.0;155-14;;22.0;2.0;25564124.0;25564124.0
2023.0;PLF;BG;9.0;AB;232.0;232-02;;31.0;3.0;36243000.0;41143000.0
2023.0;PLF;BG;10.0;JA;310.0;310-02;;21.0;2.0;18383330.0;18383330.0
2023.0;PLF;BG;7.0;PB;501.0;501-01;;10.0;1.0;110459700.0;110459700.0
2023.0;PLF;BG;12.0;TA;205.0;205-02;;64.0;6.0;955208.0;955208.0
2023.0;PLF;BG;7.0;RD;200.0;;200-13-09;61.0;6.0;100000000.0;100000000.0
2023.0;PLF;BG;6.0;EC;141.0;141-06;;63.0;6.0;2913192.0;2913192.0
2023.0;PLF;BG;70.0;DA;146.0;;146-07-62;64.0;6.0;0.0;44420.0
2023.0;PLF;BG;23.0;VA;112.0;112-13;;32.0;3.0;67961442.0;67961442.0
2023.0;PLF;BG;10.0;JA;107.0;107-04;;21.0;2.0;186202096.0;186202096.0
2023.0;PLF;BG;12.0;SE;137.0;137-25;;61.0;6.0;1638000.0;1638000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-86;31.0;3.0;245191935.0;87143889.0
2023.0;PLF;BG;23.0;VA;147.0;147-04;;64.0;6.0;15000000.0;15000000.0
2023.0;PLF;BG;7.0;DB;134.0;134-15;;22.0;2.0;5692391.0;5692391.0
2023.0;PLF;BG;7.0;DB;134.0;134-08;;23.0;2.0;61672.0;61672.0
2023.0;PLF;BG;12.0;TA;205.0;205-02;;31.0;3.0;6560041.0;2794759.0
2023.0;PLF;BG;7.0;GA;302.0;302-04;;31.0;3.0;7999576.0;9711385.0
2023.0;PLF;BA;23.0;XC;612.0;612-02;;52.0;5.0;253453772.0;271511170.0
2023.0;PLF;BG;70.0;DA;144.0;;144-07-04;53.0;5.0;22454962.0;22454962.0
2023.0;PLF;BG;12.0;VA;162.0;162-10;;62.0;6.0;1709172.0;3763584.0
2023.0;PLF;BG;7.0;RA;192.0;192-02;;72.0;7.0;2476908.0;2476908.0
2023.0;PLF;BG;23.0;TA;159.0;159-10;;32.0;3.0;236000.0;236000.0
2023.0;PLF;CCF;7.0;ZE;852.0;852-01;;71.0;7.0;217111952.0;217111952.0
2023.0;PLF;BG;1.0;AA;185.0;185-07;;64.0;6.0;11985607.0;11985607.0
2023.0;PLF;BG;12.0;DC;308.0;308-10;;22.0;2.0;1996899.0;1996899.0
2023.0;PLF;BG;56.0;SE;304.0;304-15;;21.0;2.0;1700000.0;1700000.0
2023.0;PLF;BG;7.0;GA;302.0;302-06;;23.0;2.0;641622.0;641622.0
2023.0;PLF;BG;12.0;MB;158.0;158-01;;21.0;2.0;988959.0;988959.0
2023.0;PLF;BG;7.0;PR;362.0;362-07;;63.0;6.0;0.0;5450000.0
2023.0;PLF;BG;70.0;DA;212.0;;212-08-02;31.0;3.0;5246082.0;5246082.0
2023.0;PLF;BG;7.0;DB;134.0;134-13;;23.0;2.0;259888.0;259888.0
2023.0;PLF;BG;9.0;AB;354.0;354-02;;23.0;2.0;3582701.0;3582701.0
2023.0;PLF;BG;42.0;SF;219.0;219-03;;23.0;2.0;16774.0;16774.0
2023.0;PLF;BG;9.0;SB;176.0;;176-06-05;52.0;5.0;24320826.0;17127582.0
2023.0;PLF;BG;23.0;TA;181.0;181-14;;63.0;6.0;156800000.0;149700000.0
2023.0;PLF;BG;23.0;VA;135.0;135-05;;31.0;3.0;19150000.0;17800000.0
2023.0;PLF;BG;56.0;SE;124.0;124-18;;22.0;2.0;89531961.0;89531961.0
2023.0;PLF;BG;7.0;RB;198.0;198-05;;61.0;6.0;17876035.0;17876035.0
2023.0;PLF;BG;9.0;SB;152.0;;152-01-01;22.0;2.0;1932840678.0;1932840678.0
2023.0;PLF;BG;38.0;RA;150.0;150-15;;22.0;2.0;52653904.0;52653904.0
2023.0;PLF;BG;70.0;DA;144.0;;144-03-31;64.0;6.0;280000.0;280000.0
2023.0;PLF;BG;12.0;VA;162.0;162-10;;63.0;6.0;7367943.0;3203339.0
2023.0;PLF;BG;56.0;SE;124.0;124-11;;31.0;3.0;63285701.0;63256379.0
2023.0;PLF;BG;23.0;RC;119.0;119-02;;63.0;6.0;135215167.0;135215167.0
2023.0;PLF;BG;23.0;TA;181.0;181-11;;61.0;6.0;1500000.0;1500000.0
2023.0;PLF;CAS;9.0;YE;753.0;753-01;;32.0;3.0;25200000.0;25200000.0
2023.0;PLF;BG;43.0;TA;174.0;174-04;;61.0;6.0;231308000.0;231308000.0
2023.0;PLF;BA;12.0;XJ;624.0;624-03;;22.0;2.0;14810373.0;14810373.0
2023.0;PLF;BG;70.0;DA;212.0;;212-58-05;22.0;2.0;650281147.0;650281147.0
2023.0;PLF;BG;23.0;TA;181.0;181-10;;64.0;6.0;7030000.0;7030000.0
2023.0;PLF;BG;56.0;SE;157.0;157-13;;64.0;6.0;41437910.0;42734360.0
2023.0;PLF;BG;23.0;TA;113.0;113-01;;64.0;6.0;1403494.0;1446880.0
2023.0;PLF;BG;70.0;RA;191.0;191-04;;32.0;3.0;3418031.0;3418031.0
2023.0;PLF;BG;12.0;CA;165.0;165-07;;22.0;2.0;16781022.0;16781022.0
2023.0;PLF;BG;12.0;TA;205.0;205-08;;64.0;6.0;21277.0;21277.0
2023.0;PLF;BG;6.0;EC;139.0;139-12;;31.0;3.0;3445515.0;3445515.0
2023.0;PLF;BG;7.0;GA;156.0;156-08;;22.0;2.0;19046689.0;19046689.0
2023.0;PLF;BG;7.0;GA;302.0;302-06;;51.0;5.0;29901106.0;26789025.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-63;31.0;3.0;1072053280.0;176126412.0
2023.0;PLF;BG;70.0;DA;212.0;;212-66-06;22.0;2.0;11903236.0;11903236.0
2023.0;PLF;BG;50.0;TR;368.0;368-01;;23.0;2.0;159266.0;159266.0
2023.0;PLF;BG;23.0;TA;181.0;181-01;;62.0;6.0;6998358.0;9496359.0
2023.0;PLF;BG;9.0;SB;161.0;161-13;;22.0;2.0;988454.0;988454.0
2023.0;PLF;BG;10.0;JA;182.0;182-04;;22.0;2.0;12077780.0;12077780.0
2023.0;PLF;BG;23.0;TA;203.0;203-04;;31.0;3.0;247482975.0;236682975.0
2023.0;PLF;BG;7.0;DB;134.0;134-13;;22.0;2.0;4424817.0;4424817.0
2023.0;PLF;BG;9.0;SB;176.0;;176-03-02;23.0;2.0;1229601.0;1229601.0
2023.0;PLF;BG;56.0;SE;304.0;304-19;;31.0;3.0;2000000.0;2000000.0
2023.0;PLF;BG;2.0;CB;175.0;175-08;;32.0;3.0;50000.0;50000.0
2023.0;PLF;BG;7.0;AD;110.0;110-02;;64.0;6.0;1703635000.0;528267500.0
2023.0;PLF;BG;10.0;JA;182.0;182-03;;21.0;2.0;63765338.0;63765338.0
2023.0;PLF;BG;70.0;DA;146.0;;146-09-68;51.0;5.0;300000.0;251725558.0
2023.0;PLF;BG;12.0;DC;129.0;129-03;;23.0;2.0;117832.0;117832.0
2023.0;PLF;BG;7.0;RD;201.0;;201-03-01;63.0;6.0;231000000.0;231000000.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-56;64.0;6.0;0.0;129567.0
2023.0;PLF;BG;6.0;EC;139.0;139-04;;23.0;2.0;10396876.0;10396876.0
2023.0;PLF;BG;38.0;RA;150.0;150-17;;32.0;3.0;4115413162.0;4115413162.0
2023.0;PLF;BG;2.0;MA;180.0;180-02;;62.0;6.0;197542361.0;196502241.0
2023.0;PLF;BG;6.0;EC;214.0;214-09;;23.0;2.0;4424170.0;4424170.0
2023.0;PLF;BG;3.0;AC;206.0;206-03;;31.0;3.0;14123736.0;13992336.0
2023.0;PLF;BG;70.0;DA;146.0;;146-08-51;31.0;3.0;29562667.0;0.0
2023.0;PLF;BG;3.0;AC;149.0;149-21;;64.0;6.0;2800000.0;2800000.0
2023.0;PLF;BG;6.0;EC;139.0;139-01;;22.0;2.0;151359837.0;151359837.0
2023.0;PLF;BG;70.0;DA;146.0;;146-10-89;31.0;3.0;0.0;935540.0
2023.0;PLF;BG;56.0;SE;304.0;304-11;;61.0;6.0;12932096398.0;12932096398.0
