Mission;Code Mission;Type Mission;Programme;Libellé Programme;Action;Libellé Action;SousAction;Libellé SousAction;Catégorie;Code Titre;Code Ministère;Libellé Ministère;AE T2 PLF;AE HT2 PLF;CP T2 PLF;CP HT2 PLF;AE T2 AMD;AE HT2 amd;CP T2 AMD;CP HT2 AMD;AE T2 LFI;AE HT2 LFI;AE ( T2 + HT2) LFI;CP T2 LFI;CP HT2 LFI;CP ( T2 + HT2) LFI
Contrôle de la circulation et du stationnement routiers;YE;CAS;753;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;01;Déploiement du procès-verbal électronique;;;32;3;9;Intérieur;0;25 200 000;0;25 200 000;0;0;0;0;0;25 200 000;25 200 000;0;25 200 000;25 200 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;753;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;01;Déploiement du procès-verbal électronique;;;72;7;9;Intérieur;0;1 000 000;0;1 000 000;0;0;0;0;0;1 000 000;1 000 000;0;1 000 000;1 000 000
Contrôle de la circulation et du stationnement routiers;YE;CAS;754;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;01;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;;;63;6;45;Cohésion des territoires et relations avec les collectivités territoriales;0;600 462 493;0;600 462 493;0;0;0;0;0;600 462 493;600 462 493;0;600 462 493;600 462 493
Contrôle de la circulation et du stationnement routiers;YE;CAS;755;Désendettement de l'État;01;Désendettement de l'État;;;31;3;7;Économie, finances et relance;0;568 523 343;0;568 523 343;0;0;0;0;0;568 523 343;568 523 343;0;568 523 343;568 523 343
Développement agricole et rural;YF;CAS;775;Développement et transfert en agriculture;01;Développement et transfert;;;64;6;3;Agriculture et alimentation;0;60 400 000;0;60 400 000;0;0;0;0;0;60 400 000;60 400 000;0;60 400 000;60 400 000
Développement agricole et rural;YF;CAS;775;Développement et transfert en agriculture;02;Fonction support;;;31;3;3;Agriculture et alimentation;0;80 000;0;80 000;0;0;0;0;0;80 000;80 000;0;80 000;80 000
Développement agricole et rural;YF;CAS;776;Recherche appliquée et innovation en agriculture;01;Recherche appliquée et innovation;;;64;6;3;Agriculture et alimentation;0;65 020 000;0;65 020 000;0;0;0;0;0;65 020 000;65 020 000;0;65 020 000;65 020 000
Développement agricole et rural;YF;CAS;776;Recherche appliquée et innovation en agriculture;02;Fonction support;;;31;3;3;Agriculture et alimentation;0;500 000;0;500 000;0;0;0;0;0;500 000;500 000;0;500 000;500 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;03;Renforcement des réseaux;;;64;6;23;Transition écologique;0;170 000 000;0;170 000 000;0;0;0;0;0;170 000 000;170 000 000;0;170 000 000;170 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;04;Extension des réseaux;;;64;6;23;Transition écologique;0;33 000 000;0;33 000 000;0;0;0;0;0;33 000 000;33 000 000;0;33 000 000;33 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;05;Enfouissement et pose en façade;;;64;6;23;Transition écologique;0;40 000 000;0;40 000 000;0;0;0;0;0;40 000 000;40 000 000;0;40 000 000;40 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;08;Fonctionnement;;;31;3;23;Transition écologique;0;300 000;0;300 000;0;0;0;0;0;300 000;300 000;0;300 000;300 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;09;Déclaration d'utilité publique (Très haute tension);;;64;6;23;Transition écologique;0;500 000;0;500 000;0;0;0;0;0;500 000;500 000;0;500 000;500 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;10;Intempéries;;;64;6;23;Transition écologique;0;12 700 000;0;12 700 000;0;0;0;0;0;12 700 000;12 700 000;0;12 700 000;12 700 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;793;Électrification rurale;11;Sécurisation de fils nus (Fusion des actions 6 et 7 à partir de 2021);;;64;6;23;Transition écologique;0;97 000 000;0;97 000 000;0;0;0;0;0;97 000 000;97 000 000;0;97 000 000;97 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;02;Sites isolés;;;64;6;23;Transition écologique;0;1 000 000;0;1 000 000;0;0;0;0;0;1 000 000;1 000 000;0;1 000 000;1 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;03;Installations de proximité en zone non interconnectée;;;64;6;23;Transition écologique;0;3 000 000;0;3 000 000;0;0;0;0;0;3 000 000;3 000 000;0;3 000 000;3 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;04;Maîtrise de la demande d'énergie;;;64;6;23;Transition écologique;0;500 000;0;500 000;0;0;0;0;0;500 000;500 000;0;500 000;500 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;07;Transition énergétique;;;64;6;23;Transition écologique;0;1 000 000;0;1 000 000;0;0;0;0;0;1 000 000;1 000 000;0;1 000 000;1 000 000
Financement des aides aux collectivités pour l'électrification rurale;YK;CAS;794;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;08;Appel à projets innovants;;;63;6;23;Transition écologique;0;1 000 000;0;1 000 000;0;0;0;0;0;1 000 000;1 000 000;0;1 000 000;1 000 000
Participation de la France au désendettement de la Grèce;YM;CAS;795;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;02;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus au titre du portefeuille dit SMP;;;64;6;7;Économie, finances et relance;0;0;0;98 900 000;0;0;0;0;0;0;0;0;98 900 000;98 900 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;821;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;01;Avances au titre du préfinancement des aides communautaires de la politique agricole commune;;;71;7;7;Économie, finances et relance;0;10 000 000 000;0;10 000 000 000;0;0;0;0;0;10 000 000 000;10 000 000 000;0;10 000 000 000;10 000 000 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;823;Avances à des organismes distincts de l'État et gérant des services publics;01;Avances à des organismes distincts de l'État et gérant des services publics;;;71;7;7;Économie, finances et relance;0;317 400 000;0;334 400 000;0;15 000 000;0;15 000 000;0;332 400 000;332 400 000;0;349 400 000;349 400 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;824;Avances à des services de l'État;01;Avances au budget annexe « Contrôle et exploitation aériens »;;;71;7;7;Économie, finances et relance;0;707 000 000;0;707 000 000;0;0;0;0;0;707 000 000;707 000 000;0;707 000 000;707 000 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;825;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;01;Avances à l'ONIAM au titre de l'indemnisation des victimes du Benfluorex;;;71;7;7;Économie, finances et relance;0;15 000 000;0;15 000 000;0;0;0;0;0;15 000 000;15 000 000;0;15 000 000;15 000 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;826;Avances aux exploitants d'aéroports touchés par la crise de covid-19 au titre des dépenses de sûreté-sécurité;01;Avances aux exploitants d'aéroports touchés par la crise de covid-19 au titre des dépenses de sûreté-sécurité;;;71;7;7;Économie, finances et relance;0;0;0;0;0;150 000 000;0;150 000 000;0;150 000 000;150 000 000;0;150 000 000;150 000 000
Avances à divers services de l'État ou organismes gérant des services publics;ZB;CCF;829;Avances remboursables destinées au financement des infrastructures de transports collectifs du quotidien de la métropole d'Aix-Marseille-Provence;01;Avances remboursables destinées au financement des infrastructures de transports collectifs du quotidien de la métropole d’Aix-Marseille-Provence;;;71;7;7;Économie, finances et relance;0;0;0;0;0;744 000 000;0;100 000 000;0;744 000 000;744 000 000;0;100 000 000;100 000 000
Avances aux collectivités territoriales;ZC;CCF;832;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;01;Avances de l'article L. 2337-1 du code général des collectivités territoriales;;;71;7;7;Économie, finances et relance;0;6 000 000;0;6 000 000;0;0;0;0;0;6 000 000;6 000 000;0;6 000 000;6 000 000
Avances aux collectivités territoriales;ZC;CCF;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;01;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;;;71;7;7;Économie, finances et relance;0;107 902 773 016;0;107 902 773 016;0;0;0;0;0;107 902 773 016;107 902 773 016;0;107 902 773 016;107 902 773 016
Avances aux collectivités territoriales;ZC;CCF;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;02;Avances aux départements sur le produit de la taxe intérieure de consommation sur les produits énergétiques;;;71;7;7;Économie, finances et relance;0;5 404 000 000;0;5 404 000 000;0;0;0;0;0;5 404 000 000;5 404 000 000;0;5 404 000 000;5 404 000 000
Avances aux collectivités territoriales;ZC;CCF;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;03;Avances aux départements sur les frais de gestion de la taxe foncière sur les propriétés bâties;;;71;7;7;Économie, finances et relance;0;974 423 770;0;974 423 770;0;0;0;0;0;974 423 770;974 423 770;0;974 423 770;974 423 770
Avances aux collectivités territoriales;ZC;CCF;833;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;04;Avances aux régions sur les frais de gestion de la contribution foncière des entreprises (CFE) et de la contribution sur la valeur ajoutée des entreprises (CVAE) et sur le produit de la taxe intérieure de consommation sur les produits énergétiques (TICPE);;;71;7;7;Économie, finances et relance;0;590 288 326;0;590 288 326;0;0;0;0;0;590 288 326;590 288 326;0;590 288 326;590 288 326
Avances à l'audiovisuel public;ZD;CCF;841;France Télévisions;01;France Télévisions;;;71;7;7;Économie, finances et relance;0;2 406 803 300;0;2 406 803 300;0;0;0;0;0;2 406 803 300;2 406 803 300;0;2 406 803 300;2 406 803 300
Avances à l'audiovisuel public;ZD;CCF;842;ARTE France;01;ARTE France;;;71;7;7;Économie, finances et relance;0;278 645 663;0;278 645 663;0;0;0;0;0;278 645 663;278 645 663;0;278 645 663;278 645 663
Avances à l'audiovisuel public;ZD;CCF;843;Radio France;01;Radio France;;;71;7;7;Économie, finances et relance;0;588 791 670;0;588 791 670;0;0;0;0;0;588 791 670;588 791 670;0;588 791 670;588 791 670
Avances à l'audiovisuel public;ZD;CCF;844;France Médias Monde;01;France Médias Monde;;;71;7;7;Économie, finances et relance;0;259 562 750;0;259 562 750;0;0;0;0;0;259 562 750;259 562 750;0;259 562 750;259 562 750
Avances à l'audiovisuel public;ZD;CCF;845;Institut national de l'audiovisuel;01;Institut national de l'audiovisuel;;;71;7;7;Économie, finances et relance;0;89 738 042;0;89 738 042;0;0;0;0;0;89 738 042;89 738 042;0;89 738 042;89 738 042
Avances à l'audiovisuel public;ZD;CCF;847;TV5 Monde;01;TV5 Monde;;;71;7;7;Économie, finances et relance;0;77 774 350;0;77 774 350;0;0;0;0;0;77 774 350;77 774 350;0;77 774 350;77 774 350
Prêts à des États étrangers;ZE;CCF;851;Prêts du Trésor à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;01;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;;;71;7;7;Économie, finances et relance;0;1 000 000 000;0;311 302 572;0;500 000 000;0;0;0;1 500 000 000;1 500 000 000;0;311 302 572;311 302 572
Prêts à des États étrangers;ZE;CCF;852;Prêts à des États étrangers pour consolidation de dettes envers la France;01;Prêts résultant de l'exécution d'accords conclus avec les gouvernements étrangers et portant consolidation des dettes de leur pays envers la France;;;71;7;7;Économie, finances et relance;0;224 028 997;0;224 028 997;0;0;0;0;0;224 028 997;224 028 997;0;224 028 997;224 028 997
Prêts à des États étrangers;ZE;CCF;853;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;01;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;;;71;7;7;Économie, finances et relance;0;0;0;190 000 000;0;0;0;0;0;0;0;0;190 000 000;190 000 000
Prêts et avances à des particuliers ou à des organismes privés;ZF;CCF;861;Prêts et avances pour le logement des agents de l'État;04;Avances aux agents de l'État à l'étranger pour la prise en location d'un logement;;;71;7;7;Économie, finances et relance;0;50 000;0;50 000;0;0;0;0;0;50 000;50 000;0;50 000;50 000
Prêts et avances à des particuliers ou à des organismes privés;ZF;CCF;862;Prêts pour le développement économique et social;01;Prêts pour le développement économique et social;;;71;7;7;Économie, finances et relance;0;75 000 000;0;75 000 000;0;0;0;0;0;75 000 000;75 000 000;0;75 000 000;75 000 000
Prêts et avances à des particuliers ou à des organismes privés;ZF;CCF;869;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;01;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;;;71;7;23;Transition écologique;0;0;0;383 000 000;0;0;0;0;0;0;0;0;383 000 000;383 000 000
Prêts et avances à des particuliers ou à des organismes privés;ZF;CCF;876;Prêts octroyés dans le cadre des programmes des investissements d'avenir;01;Prêts octroyés dans le cadre des programmes des investissements d'avenir;;;71;7;12;Services du Premier ministre;0;0;0;32 000 000;0;0;0;0;0;0;0;0;32 000 000;32 000 000
Prêts et avances à des particuliers ou à des organismes privés;ZF;CCF;878;Soutien à la filière nickel en Nouvelle Calédonie;01;Soutien à la filière nickel en Nouvelle-Calédonie;;;71;7;7;Économie, finances et relance;0;220 000 000;0;220 000 000;0;0;0;0;0;220 000 000;220 000 000;0;220 000 000;220 000 000
Contrôle et exploitation aériens;XC;BA;612;Navigation aérienne;01;Soutien et prestations externes de la Navigation aérienne;;;;;23;Transition écologique;0;243 991 699;0;243 991 699;0;0;0;0;0;243 991 699;243 991 699;0;243 991 699;243 991 699
Contrôle et exploitation aériens;XC;BA;612;Navigation aérienne;02;Exploitation et innovation de la Navigation aérienne;;;;;23;Transition écologique;0;329 354 000;0;337 818 000;0;0;0;0;0;329 354 000;329 354 000;0;337 818 000;337 818 000
Contrôle et exploitation aériens;XC;BA;613;Soutien aux prestations de l'aviation civile;01;Ressources humaines et management;;;21;2;23;Transition écologique;840 892 606;0;840 892 606;0;0;0;0;0;840 892 606;0;840 892 606;840 892 606;0;840 892 606
Contrôle et exploitation aériens;XC;BA;613;Soutien aux prestations de l'aviation civile;01;Ressources humaines et management;;;22;2;23;Transition écologique;362 553 803;0;362 553 803;0;0;0;0;0;362 553 803;0;362 553 803;362 553 803;0;362 553 803
