Exercice;loi;typeBudget;ministere;mission;programme;action;sous_action;categorie;titre;AE LFI 2020;CP LFI 2020
2020;LFI;BG;6;EC;230;230-03;;63;6;815 447 728;815 447 728
2020;LFI;BG;6;EC;230;230-04;;21;2;109 806 078;109 806 078
2020;LFI;BG;6;EC;230;230-04;;22;2;69 786 745;69 786 745
2020;LFI;BG;6;EC;230;230-04;;23;2;1 900 860;1 900 860
2020;LFI;BG;6;EC;230;230-04;;31;3;1 650 000;1 650 000
2020;LFI;BG;6;EC;230;230-04;;61;6;732 648 762;732 648 762
2020;LFI;BG;6;EC;230;230-05;;21;2;44 090 688;44 090 688
2020;LFI;BG;6;EC;230;230-05;;22;2;14 918 462;14 918 462
2020;LFI;BG;6;EC;230;230-05;;23;2;474 642;474 642
2020;LFI;BG;6;EC;230;230-05;;63;6;19 339 792;19 339 792
2020;LFI;BG;6;EC;230;230-06;;63;6;67 844 901;67 844 901
2020;LFI;BG;6;EC;230;230-06;;64;6;67 833 015;67 833 015
2020;LFI;BG;38;RA;231;231-01;;32;3;29 167 359;29 167 359
2020;LFI;BG;38;RA;231;231-01;;61;6;2 267 479 016;2 267 479 016
2020;LFI;BG;38;RA;231;231-01;;62;6;7 120 893;7 120 893
2020;LFI;BG;38;RA;231;231-02;;32;3;187 241 869;187 241 869
2020;LFI;BG;38;RA;231;231-02;;51;5;15 000 000;16 450 000
2020;LFI;BG;38;RA;231;231-02;;64;6;5 963 756;5 963 756
2020;LFI;BG;38;RA;231;231-02;;72;7;92 588 706;92 588 706
2020;LFI;BG;38;RA;231;231-03;;31;3;2 830 000;2 830 000
2020;LFI;BG;38;RA;231;231-03;;32;3;49 392 390;49 392 390
2020;LFI;BG;38;RA;231;231-03;;64;6;8 264 472;8 264 472
2020;LFI;BG;38;RA;231;231-04;;32;3;98 256 980;98 256 980
2020;LFI;BG;38;RA;231;231-04;;72;7;2 631 461;2 631 461
2020;LFI;BG;9;AB;232;232-01;;21;2;50 750;50 750
2020;LFI;BG;9;AB;232;232-01;;31;3;10 000;10 000
2020;LFI;BG;9;AB;232;232-01;;64;6;68 670 672;68 670 672
2020;LFI;BG;9;AB;232;232-02;;21;2;15 244 989;15 244 989
2020;LFI;BG;9;AB;232;232-02;;31;3;126 566 989;128 481 989
2020;LFI;BG;9;AB;232;232-02;;63;6;10 981 000;10 981 000
2020;LFI;BG;9;AB;232;232-03;;21;2;3 920 912;3 920 912
2020;LFI;BG;9;AB;232;232-03;;22;2;1 355 612;1 355 612
2020;LFI;BG;9;AB;232;232-03;;23;2;209 976;209 976
2020;LFI;BG;9;AB;232;232-03;;31;3;11 377 521;4 268 835
2020;LFI;BG;9;AB;232;232-04;;51;5;680 000;700 000
2020;LFI;BG;9;AB;232;232-04;;63;6;1 276 037;1 276 037
2020;LFI;BG;9;AB;232;232-04;;64;6;801 000;801 000
2020;LFI;BG;7;GA;302;302-01;;21;2;313 394 235;313 394 235
2020;LFI;BG;7;GA;302;302-01;;22;2;191 089 462;191 089 462
2020;LFI;BG;7;GA;302;302-01;;23;2;1 223 590;1 223 590
2020;LFI;BG;7;GA;302;302-01;;31;3;12 617 634;12 617 634
2020;LFI;BG;7;GA;302;302-01;;51;5;6 000 000;7 000 000
2020;LFI;BG;7;GA;302;302-01;;52;5;4 100 000;3 459 000
2020;LFI;BG;7;GA;302;302-03;;21;2;87 333 472;87 333 472
2020;LFI;BG;7;GA;302;302-03;;22;2;53 250 841;53 250 841
2020;LFI;BG;7;GA;302;302-03;;23;2;340 978;340 978
2020;LFI;BG;7;GA;302;302-03;;31;3;26 955 989;27 355 989
2020;LFI;BG;7;GA;302;302-03;;51;5;9 861 000;10 772 212
2020;LFI;BG;7;GA;302;302-03;;52;5;1 055 988;1 055 988
2020;LFI;BG;7;GA;302;302-04;;21;2;148 994 792;148 994 792
2020;LFI;BG;7;GA;302;302-04;;22;2;90 848 305;90 848 305
2020;LFI;BG;7;GA;302;302-04;;23;2;581 723;581 723
2020;LFI;BG;7;GA;302;302-04;;31;3;2 525 000;2 525 000
2020;LFI;BG;7;GA;302;302-04;;52;5;4 900 000;4 139 000
2020;LFI;BG;7;GA;302;302-05;;21;2;87 889 094;87 889 094
2020;LFI;BG;7;GA;302;302-05;;22;2;53 589 626;53 589 626
2020;LFI;BG;7;GA;302;302-05;;23;2;343 147;343 147
2020;LFI;BG;7;GA;302;302-05;;31;3;2 000 000;2 000 000
2020;LFI;BG;7;GA;302;302-05;;52;5;2 428 000;2 428 000
2020;LFI;BG;7;GA;302;302-05;;61;6;7 600 000;7 600 000
2020;LFI;BG;7;GA;302;302-06;;21;2;149 677 294;149 677 294
2020;LFI;BG;7;GA;302;302-06;;22;2;91 264 454;91 264 454
2020;LFI;BG;7;GA;302;302-06;;23;2;584 388;584 388
2020;LFI;BG;7;GA;302;302-06;;31;3;123 174 103;126 465 401
2020;LFI;BG;7;GA;302;302-06;;51;5;15 814 669;14 622 000
2020;LFI;BG;7;GA;302;302-06;;52;5;3 050 200;3 050 200
2020;LFI;BG;7;GA;302;302-06;;64;6;1 100 000;1 100 000
2020;LFI;BG;7;GA;302;302-08;;62;6;92 208 000;92 208 000
2020;LFI;BG;9;IA;303;303-01;;31;3;520 000;520 000
2020;LFI;BG;9;IA;303;303-02;;32;3;95 768 291;95 768 291
2020;LFI;BG;9;IA;303;303-02;;61;6;443 888 622;443 888 622
2020;LFI;BG;9;IA;303;303-02;;64;6;837 434 147;712 164 833
2020;LFI;BG;9;IA;303;303-03;;31;3;81 896 201;77 124 201
2020;LFI;BG;9;IA;303;303-03;;51;5;6 200 000;20 710 000
2020;LFI;BG;9;IA;303;303-03;;62;6;8 138 700;8 138 700
2020;LFI;BG;9;IA;303;303-03;;64;6;16 910 000;16 910 000
2020;LFI;BG;9;IA;303;303-04;;31;3;2 740 001;2 740 001
2020;LFI;BG;9;IA;303;303-04;;51;5;2 934 704;2 934 704
2020;LFI;BG;9;IA;303;303-04;;64;6;30 000;30 000
2020;LFI;BG;56;SE;304;304-11;;61;6;11 220 406 583;11 220 406 583
2020;LFI;BG;56;SE;304;304-13;;31;3;724 337;724 337
2020;LFI;BG;56;SE;304;304-13;;61;6;700 000;700 000
2020;LFI;BG;56;SE;304;304-13;;64;6;276 511;276 511
2020;LFI;BG;56;SE;304;304-14;;32;3;2 167 288;2 167 288
2020;LFI;BG;56;SE;304;304-14;;61;6;70 478 150;70 478 150
2020;LFI;BG;56;SE;304;304-15;;21;2;1 947 603;1 947 603
2020;LFI;BG;56;SE;304;304-15;;31;3;1 960 632;1 960 632
2020;LFI;BG;56;SE;304;304-15;;64;6;1 358 250;1 358 250
2020;LFI;BG;56;SE;304;304-16;;64;6;688 446 627;688 446 627
2020;LFI;BG;56;SE;304;304-17;;31;3;100 000;100 000
2020;LFI;BG;56;SE;304;304-17;;32;3;2 212 877;2 212 877
2020;LFI;BG;56;SE;304;304-17;;61;6;-106 874;-106 874
2020;LFI;BG;56;SE;304;304-17;;63;6;192 041 970;192 041 970
2020;LFI;BG;56;SE;304;304-17;;64;6;12 545 083;12 545 083
2020;LFI;BG;56;SE;304;304-18;;61;6;487 500;487 500
2020;LFI;BG;56;SE;304;304-19;;31;3;2 000 000;2 000 000
2020;LFI;BG;56;SE;304;304-19;;63;6;175 000 000;175 000 000
2020;LFI;BG;56;SE;304;304-19;;64;6;38 000 000;38 000 000
2020;LFI;BG;21;DB;305;305-01;;21;2;44 803 433;44 803 433
2020;LFI;BG;21;DB;305;305-01;;22;2;22 116 217;22 116 217
2020;LFI;BG;21;DB;305;305-01;;23;2;802 909;802 909
2020;LFI;BG;21;DB;305;305-01;;31;3;246 658 684;246 658 684
2020;LFI;BG;21;DB;305;305-01;;62;6;0;2 400 000
2020;LFI;BG;21;DB;305;305-01;;64;6;1 100 000;1 100 000
2020;LFI;BG;21;DB;305;305-02;;21;2;52 190 388;52 190 388
2020;LFI;BG;21;DB;305;305-02;;22;2;9 784 719;9 784 719
2020;LFI;BG;21;DB;305;305-02;;23;2;151 869;151 869
2020;LFI;BG;21;DB;305;305-02;;31;3;5 567 000;5 567 000
2020;LFI;BG;21;DB;305;305-03;;21;2;11 687 455;11 687 455
2020;LFI;BG;21;DB;305;305-03;;22;2;6 132 910;6 132 910
2020;LFI;BG;21;DB;305;305-03;;23;2;84 675;84 675
2020;LFI;BG;12;DC;308;308-02;;21;2;12 045 980;12 045 980
2020;LFI;BG;12;DC;308;308-02;;22;2;4 420 080;4 420 080
2020;LFI;BG;12;DC;308;308-02;;23;2;326 455;326 455
2020;LFI;BG;12;DC;308;308-02;;31;3;3 472 210;3 472 210
2020;LFI;BG;12;DC;308;308-02;;51;5;90 000;90 000
2020;LFI;BG;12;DC;308;308-02;;52;5;60 000;60 000
2020;LFI;BG;12;DC;308;308-02;;64;6;9 000;9 000
2020;LFI;BG;12;DC;308;308-03;;64;6;37 478 593;37 478 593
2020;LFI;BG;12;DC;308;308-05;;21;2;2 680 193;2 680 193
2020;LFI;BG;12;DC;308;308-05;;22;2;1 551 181;1 551 181
2020;LFI;BG;12;DC;308;308-05;;23;2;10 341;10 341
2020;LFI;BG;12;DC;308;308-05;;31;3;722 970;1 122 970
2020;LFI;BG;12;DC;308;308-06;;21;2;1 982 430;1 982 430
2020;LFI;BG;12;DC;308;308-06;;22;2;778 277;778 277
2020;LFI;BG;12;DC;308;308-06;;23;2;20 876;20 876
2020;LFI;BG;12;DC;308;308-06;;31;3;1 187 058;1 187 058
2020;LFI;BG;12;DC;308;308-06;;64;6;70 000;70 000
2020;LFI;BG;12;DC;308;308-09;;21;2;11 482 263;11 482 263
2020;LFI;BG;12;DC;308;308-09;;22;2;4 910 211;4 910 211
2020;LFI;BG;12;DC;308;308-09;;23;2;314 341;314 341
2020;LFI;BG;12;DC;308;308-09;;31;3;6 185 782;6 185 782
2020;LFI;BG;12;DC;308;308-09;;64;6;8 300;8 300
2020;LFI;BG;12;DC;308;308-10;;21;2;3 555 308;3 555 308
2020;LFI;BG;12;DC;308;308-10;;22;2;1 328 357;1 328 357
2020;LFI;BG;12;DC;308;308-10;;23;2;19 016;19 016
2020;LFI;BG;12;DC;308;308-10;;31;3;2 372 948;2 391 674
2020;LFI;BG;12;DC;308;308-12;;21;2;1 636 473;1 636 473
2020;LFI;BG;12;DC;308;308-12;;22;2;752 657;752 657
2020;LFI;BG;12;DC;308;308-12;;23;2;14 407;14 407
2020;LFI;BG;12;DC;308;308-12;;31;3;366 423;366 423
2020;LFI;BG;12;DC;308;308-13;;21;2;374 218;374 218
2020;LFI;BG;12;DC;308;308-13;;22;2;199 901;199 901
2020;LFI;BG;12;DC;308;308-13;;23;2;2 632;2 632
2020;LFI;BG;12;DC;308;308-13;;31;3;72 055;72 055
2020;LFI;BG;10;JA;310;310-01;;21;2;6 623 205;6 623 205
2020;LFI;BG;10;JA;310;310-01;;22;2;3 429 194;3 429 194
2020;LFI;BG;10;JA;310;310-01;;23;2;184 362;184 362
2020;LFI;BG;10;JA;310;310-01;;31;3;650 000;650 000
2020;LFI;BG;10;JA;310;310-01;;64;6;230 000;230 000
2020;LFI;BG;10;JA;310;310-02;;21;2;17 092 185;17 092 185
2020;LFI;BG;10;JA;310;310-02;;22;2;8 849 553;8 849 553
2020;LFI;BG;10;JA;310;310-02;;23;2;475 774;475 774
2020;LFI;BG;10;JA;310;310-03;;21;2;11 963 741;11 963 741
2020;LFI;BG;10;JA;310;310-03;;22;2;6 194 279;6 194 279
2020;LFI;BG;10;JA;310;310-03;;23;2;333 020;333 020
2020;LFI;BG;10;JA;310;310-03;;31;3;300 000;200 000
2020;LFI;BG;10;JA;310;310-03;;32;3;100 000;100 000
2020;LFI;BG;10;JA;310;310-03;;64;6;1 130 000;1 370 000
2020;LFI;BG;10;JA;310;310-04;;21;2;45 844 338;45 844 338
2020;LFI;BG;10;JA;310;310-04;;22;2;23 736 106;23 736 106
2020;LFI;BG;10;JA;310;310-04;;23;2;1 276 113;1 276 113
2020;LFI;BG;10;JA;310;310-04;;31;3;49 454 533;59 903 569
2020;LFI;BG;10;JA;310;310-04;;32;3;13 413 093;13 413 093
2020;LFI;BG;10;JA;310;310-04;;51;5;1 388 186;6 170 760
2020;LFI;BG;10;JA;310;310-04;;64;6;250 000;250 000
2020;LFI;BG;10;JA;310;310-09;;21;2;25 987 857;25 987 857
2020;LFI;BG;10;JA;310;310-09;;22;2;13 455 327;13 455 327
2020;LFI;BG;10;JA;310;310-09;;23;2;723 392;723 392
2020;LFI;BG;10;JA;310;310-09;;31;3;102 846 495;69 987 495
2020;LFI;BG;10;JA;310;310-09;;52;5;70 282 142;135 999 831
2020;LFI;BG;10;JA;310;310-10;;21;2;10 573 565;10 573 565
2020;LFI;BG;10;JA;310;310-10;;22;2;5 474 510;5 474 510
2020;LFI;BG;10;JA;310;310-10;;23;2;294 323;294 323
2020;LFI;BG;10;JA;310;310-10;;31;3;29 721 116;29 721 116
2020;LFI;BG;2;MA;334;334-01;;31;3;9 804 381;9 804 381
2020;LFI;BG;2;MA;334;334-01;;32;3;217 957 388;217 957 388
2020;LFI;BG;2;MA;334;334-01;;51;5;0;11 500 000
2020;LFI;BG;2;MA;334;334-01;;62;6;1 751 667;1 751 667
2020;LFI;BG;2;MA;334;334-01;;63;6;1 751 667;1 751 667
2020;LFI;BG;2;MA;334;334-01;;64;6;14 013 335;14 013 335
2020;LFI;BG;2;MA;334;334-01;;72;7;28 135 595;26 525 812
2020;LFI;BG;2;MA;334;334-02;;32;3;7 995 000;7 995 000
2020;LFI;BG;2;MA;334;334-02;;62;6;1 730 000;1 730 000
2020;LFI;BG;2;MA;334;334-02;;64;6;13 323 415;13 323 415
2020;LFI;BG;10;JA;335;335-01;;21;2;2 203 966;2 203 966
2020;LFI;BG;10;JA;335;335-01;;22;2;577 361;577 361
2020;LFI;BG;10;JA;335;335-01;;23;2;9 196;9 196
2020;LFI;BG;10;JA;335;335-01;;31;3;3 183 777;2 124 777
2020;LFI;BG;12;CA;340;340-01;;21;2;304 216;304 216
2020;LFI;BG;12;CA;340;340-01;;22;2;124 426;124 426
2020;LFI;BG;12;CA;340;340-01;;23;2;1 031;1 031
2020;LFI;BG;12;CA;340;340-01;;31;3;50 139;50 139
2020;LFI;BG;21;DB;343;343-01;;63;6;3 300 000;440 000 000
2020;LFI;BG;21;EB;344;344-01;;31;3;0;95 000
2020;LFI;BG;21;EB;344;344-01;;64;6;0;174 803 234
2020;LFI;BG;23;TA;345;345-01;;62;6;1 760 136 129;1 760 136 129
2020;LFI;BG;23;TA;345;345-02;;62;6;32 872 957;32 872 957
2020;LFI;BG;23;TA;345;345-03;;62;6;748 514 928;748 514 928
2020;LFI;BG;23;TA;345;345-05;;62;6;40 600 000;40 600 000
2020;LFI;BG;23;TA;345;345-05;;64;6;124 800;124 800
2020;LFI;BG;23;TA;345;345-06;;64;6;5 000 000;5 000 000
2020;LFI;BG;23;TA;345;345-07;;31;3;0;77 000 000
2020;LFI;BG;23;TA;345;345-08;;31;3;9 000 000;9 000 000
2020;LFI;BG;7;TR;348;348-11;;51;5;19 000 000;57 000 000
2020;LFI;BG;7;TR;348;348-12;;51;5;37 000 000;72 000 000
2020;LFI;BG;7;TR;348;348-13;;51;5;24 000 000;39 000 000
2020;LFI;BG;7;TR;349;349-01;;21;2;10 000 000;10 000 000
2020;LFI;BG;7;TR;349;349-01;;31;3;69 350 000;71 398 590
2020;LFI;BG;7;TR;349;349-01;;51;5;7 705 556;7 933 177
2020;LFI;BG;7;TR;349;349-01;;52;5;61 644 444;63 465 413
2020;LFI;BG;7;TR;349;349-01;;64;6;51 300 000;52 815 395
2020;LFI;BG;52;SF;350;350-01;;32;3;8 000 000;8 000 000
2020;LFI;BG;52;SF;350;350-01;;62;6;156 000 000;60 625 000
2020;LFI;BG;52;SF;350;350-01;;63;6;156 000 000;60 625 000
2020;LFI;BG;52;SF;350;350-04;;64;6;1 700 000;0
2020;LFI;BG;7;TR;351;351-01;;21;2;40 000 000;40 000 000
2020;LFI;BG;7;TR;351;351-01;;31;3;10 000 000;10 000 000
2020;LFI;BG;7;TR;352;352-01;;21;2;1 500 000;1 500 000
2020;LFI;BG;7;TR;352;352-01;;31;3;7 700 000;9 700 000
2020;LFI;BG;9;AB;354;354-01;;21;2;97 000 087;97 000 087
2020;LFI;BG;9;AB;354;354-01;;22;2;64 406 682;64 406 682
2020;LFI;BG;9;AB;354;354-01;;23;2;1 261 176;1 261 176
2020;LFI;BG;9;AB;354;354-02;;21;2;327 130 943;327 130 943
2020;LFI;BG;9;AB;354;354-02;;22;2;213 811 969;213 811 969
2020;LFI;BG;9;AB;354;354-02;;23;2;3 924 832;3 924 832
2020;LFI;BG;9;AB;354;354-02;;31;3;9 720 178;9 720 178
2020;LFI;BG;9;AB;354;354-03;;21;2;72 703 926;72 703 926
2020;LFI;BG;9;AB;354;354-03;;22;2;47 722 772;47 722 772
2020;LFI;BG;9;AB;354;354-03;;23;2;864 150;864 150
2020;LFI;BG;9;AB;354;354-04;;21;2;360 064 595;360 064 595
2020;LFI;BG;9;AB;354;354-04;;22;2;214 466 238;214 466 238
2020;LFI;BG;9;AB;354;354-04;;23;2;2 700 249;2 700 249
2020;LFI;BG;9;AB;354;354-05;;21;2;223 317 712;223 317 712
2020;LFI;BG;9;AB;354;354-05;;22;2;145 236 216;145 236 216
2020;LFI;BG;9;AB;354;354-05;;23;2;2 432 265;2 432 265
2020;LFI;BG;9;AB;354;354-05;;31;3;210 763 553;209 788 976
2020;LFI;BG;9;AB;354;354-05;;51;5;23 452 766;23 424 917
2020;LFI;BG;9;AB;354;354-06;;31;3;393 888 025;263 528 265
2020;LFI;BG;9;AB;354;354-06;;51;5;42 035 725;41 743 505
2020;LFI;BG;21;TA;355;355-01;;43;4;408 800 000;408 800 000
2020;LFI;BG;12;AV;421;421-01;;64;6;0;25 000 000
2020;LFI;BG;12;AV;421;421-02;;64;6;0;55 000 000
2020;LFI;BG;12;AV;421;421-03;;64;6;0;85 000 000
2020;LFI;BG;12;AV;421;421-04;;64;6;0;70 000 000
2020;LFI;BG;12;AV;421;421-05;;64;6;0;30 000 000
2020;LFI;BG;12;AV;421;421-06;;31;3;0;100 000 000
2020;LFI;BG;12;AV;421;421-07;;64;6;0;52 000 000
2020;LFI;BG;12;AV;422;422-01;;31;3;0;30 000 000
2020;LFI;BG;12;AV;422;422-01;;62;6;0;33 000 000
2020;LFI;BG;12;AV;422;422-02;;31;3;0;150 000 000
2020;LFI;BG;12;AV;422;422-03;;31;3;0;100 000 000
2020;LFI;BG;12;AV;422;422-03;;62;6;0;67 000 000
2020;LFI;BG;12;AV;422;422-03;;64;6;0;75 000 000
2020;LFI;BG;12;AV;422;422-03;;71;7;0;33 000 000
2020;LFI;BG;12;AV;422;422-04;;64;6;0;25 000 000
2020;LFI;BG;12;AV;422;422-05;;62;6;0;60 000 000
2020;LFI;BG;12;AV;422;422-05;;64;6;0;37 325 000
2020;LFI;BG;12;AV;422;422-05;;71;7;0;10 000 000
2020;LFI;BG;12;AV;423;423-01;;62;6;0;50 000 000
2020;LFI;BG;12;AV;423;423-01;;71;7;0;50 000 000
2020;LFI;BG;12;AV;423;423-02;;31;3;0;100 000 000
2020;LFI;BG;12;AV;423;423-02;;62;6;0;10 000 000
2020;LFI;BG;12;AV;423;423-02;;71;7;0;40 000 000
2020;LFI;BG;12;AV;423;423-03;;62;6;0;25 000 000
2020;LFI;BG;12;AV;423;423-03;;71;7;0;25 000 000
2020;LFI;BG;12;AV;423;423-04;;64;6;0;30 000 000
2020;LFI;BG;12;AV;423;423-05;;62;6;0;66 300 000
2020;LFI;BG;12;AV;423;423-05;;71;7;0;23 700 000
2020;LFI;BG;12;AV;423;423-06;;31;3;0;250 000 000
2020;LFI;BG;12;AV;423;423-07;;31;3;0;100 000 000
2020;LFI;BG;12;AV;423;423-09;;31;3;0;250 000 000
2020;LFI;BG;7;PB;501;501-01;;10;1;105 316 000;105 316 000
2020;LFI;BG;7;PB;511;511-01;;10;1;517 890 000;517 890 000
2020;LFI;BG;7;PB;521;521-01;;10;1;312 227 700;312 227 700
2020;LFI;BG;7;PB;521;521-02;;10;1;11 356 900;11 356 900
2020;LFI;BG;7;PB;531;531-01;;10;1;12 504 229;12 504 229
2020;LFI;BG;7;PB;533;533-01;;10;1;871 500;871 500
2020;LFI;BG;7;PB;541;541-01;;10;1;16 641 162;16 641 162
2020;LFI;BG;7;PB;541;541-02;;10;1;17 648 000;17 648 000
2020;LFI;BG;7;PC;551;551-01;;21;2;16 000 000;16 000 000
2020;LFI;BG;7;PC;552;552-01;;31;3;424 000 000;124 000 000
2020;LFI;CAS;7;YB;723;723-11;;31;3;18 000 000;42 000 000
2020;LFI;CAS;7;YB;723;723-11;;51;5;172 000 000;167 000 000
2020;LFI;CAS;7;YB;723;723-11;;72;7;78 000 000;78 000 000
2020;LFI;CAS;7;YB;723;723-12;;31;3;21 000 000;21 000 000
2020;LFI;CAS;7;YB;723;723-12;;51;5;1 000 000;1 000 000
2020;LFI;CAS;7;YB;723;723-13;;31;3;42 000 000;39 000 000
2020;LFI;CAS;7;YB;723;723-13;;51;5;3 000 000;3 000 000
2020;LFI;CAS;7;YB;723;723-14;;31;3;22 000 000;40 000 000
2020;LFI;CAS;7;YB;723;723-14;;51;5;65 000 000;50 000 000
2020;LFI;CAS;7;YB;723;723-14;;64;6;6 000 000;6 000 000
2020;LFI;CAS;21;YC;731;731-01;;73;7;9 970 000 000;9 970 000 000
2020;LFI;CAS;21;YC;731;731-04;;73;7;10 000 000;10 000 000
2020;LFI;CAS;21;YC;731;731-05;;31;3;200 000 000;200 000 000
2020;LFI;CAS;21;YC;732;732-01;;73;7;2 000 000 000;2 000 000 000
2020;LFI;CAS;7;YD;741;741-01;;22;2;427 500 000;427 500 000
2020;LFI;CAS;7;YD;741;741-01;;23;2;45 377 261 277;45 377 261 277
2020;LFI;CAS;7;YD;741;741-01;;31;3;200 000;200 000
2020;LFI;CAS;7;YD;741;741-01;;61;6;300 000;300 000
2020;LFI;CAS;7;YD;741;741-01;;64;6;2 000 000;2 000 000
2020;LFI;CAS;7;YD;741;741-02;;22;2;358 554 387;358 554 387
2020;LFI;CAS;7;YD;741;741-02;;23;2;9 757 107 030;9 757 107 030
2020;LFI;CAS;7;YD;741;741-02;;31;3;50 000;50 000
2020;LFI;CAS;7;YD;741;741-03;;23;2;136 120 722;136 120 722
2020;LFI;CAS;7;YD;741;741-03;;31;3;50 000;50 000
2020;LFI;CAS;7;YD;742;742-01;;23;2;1 871 131 541;1 871 131 541
2020;LFI;CAS;7;YD;742;742-03;;23;2;2 572 466;2 572 466
2020;LFI;CAS;7;YD;742;742-04;;31;3;6 435 000;6 435 000
2020;LFI;CAS;7;YD;742;742-05;;23;2;52 948 944;52 948 944
2020;LFI;CAS;7;YD;742;742-05;;31;3;560 000;560 000
2020;LFI;CAS;7;YD;743;743-01;;61;6;661 000 000;661 000 000
2020;LFI;CAS;7;YD;743;743-02;;31;3;100 000;100 000
2020;LFI;CAS;7;YD;743;743-02;;61;6;911 589 714;911 589 714
2020;LFI;CAS;7;YD;743;743-03;;23;2;16 000 000;16 000 000
2020;LFI;CAS;7;YD;743;743-04;;61;6;18 622 944;18 622 944
2020;LFI;CAS;7;YD;743;743-05;;31;3;7 600;7 600
2020;LFI;CAS;7;YD;743;743-05;;61;6;40 428;40 428
2020;LFI;CAS;7;YD;743;743-06;;31;3;372 000;372 000
2020;LFI;CAS;7;YD;743;743-06;;61;6;12 187 000;12 187 000
2020;LFI;CAS;7;YD;743;743-07;;31;3;15 000;15 000
2020;LFI;CAS;7;YD;743;743-07;;61;6;105 000;105 000
2020;LFI;CAS;9;YE;751;751-01;;31;3;129 402 680;129 402 680
2020;LFI;CAS;9;YE;751;751-01;;51;5;61 590 000;61 590 000
2020;LFI;CAS;9;YE;751;751-02;;32;3;77 000 000;77 000 000
2020;LFI;CAS;9;YE;751;751-02;;72;7;15 000 000;15 000 000
2020;LFI;CAS;9;YE;751;751-03;;31;3;17 800 000;17 800 000
2020;LFI;CAS;9;YE;751;751-03;;62;6;250 000;250 000
2020;LFI;CAS;9;YE;751;751-04;;31;3;32 500 000;32 500 000
2020;LFI;CAS;9;YE;751;751-04;;51;5;6 000 000;6 000 000
2020;LFI;CAS;9;YE;753;753-01;;32;3;25 200 000;25 200 000
2020;LFI;CAS;9;YE;753;753-01;;72;7;1 000 000;1 000 000
2020;LFI;CAS;45;YE;754;754-01;;63;6;620 666 261;620 666 261
2020;LFI;CAS;7;YE;755;755-01;;31;3;586 439 892;586 439 892
2020;LFI;CAS;23;YN;764;764-01;;62;6;5 104 260 667;5 104 260 667
2020;LFI;CAS;23;YN;764;764-02;;62;6;40 000 000;40 000 000
2020;LFI;CAS;23;YN;764;764-03;;62;6;248 539 333;248 539 333
2020;LFI;CAS;23;YN;764;764-04;;64;6;20 300 000;20 300 000
2020;LFI;CAS;23;YN;765;765-01;;62;6;896 800 000;896 800 000
2020;LFI;CAS;3;YF;775;775-01;;64;6;64 900 000;64 900 000
2020;LFI;CAS;3;YF;775;775-02;;31;3;100 000;100 000
2020;LFI;CAS;3;YF;776;776-01;;64;6;70 700 000;70 700 000
2020;LFI;CAS;3;YF;776;776-02;;31;3;300 000;300 000
2020;LFI;CAS;23;YI;785;785-01;;62;6;167 900 000;167 900 000
2020;LFI;CAS;23;YI;785;785-02;;31;3;1 500 000;1 500 000
2020;LFI;CAS;23;YI;785;785-03;;63;6;76 700 000;76 700 000
2020;LFI;CAS;23;YI;786;786-01;;62;6;66 600 000;66 600 000
2020;LFI;CAS;23;YK;793;793-03;;64;6;164 200 000;164 200 000
2020;LFI;CAS;23;YK;793;793-04;;64;6;41 600 000;41 600 000
2020;LFI;CAS;23;YK;793;793-05;;64;6;42 500 000;42 500 000
2020;LFI;CAS;23;YK;793;793-06;;64;6;48 700 000;48 700 000
2020;LFI;CAS;23;YK;793;793-07;;64;6;52 500 000;52 500 000
2020;LFI;CAS;23;YK;793;793-08;;31;3;200 000;200 000
2020;LFI;CAS;23;YK;793;793-09;;64;6;500 000;500 000
2020;LFI;CAS;23;YK;793;793-10;;64;6;5 000 000;5 000 000
2020;LFI;CAS;23;YK;794;794-02;;64;6;1 000 000;1 000 000
2020;LFI;CAS;23;YK;794;794-03;;64;6;3 000 000;3 000 000
2020;LFI;CAS;23;YK;794;794-04;;64;6;800 000;800 000
2020;LFI;CAS;21;YM;795;795-02;;64;6;480 560 000;263 710 000
2020;LFI;CCF;21;ZB;821;821-01;;71;7;10 000 000 000;10 000 000 000
2020;LFI;CCF;21;ZB;823;823-01;;71;7;320 000 000;320 000 000
2020;LFI;CCF;21;ZB;824;824-01;;71;7;50 000 000;50 000 000
2020;LFI;CCF;21;ZB;825;825-01;;71;7;15 000 000;15 000 000
2020;LFI;CCF;21;ZC;832;832-01;;71;7;6 000 000;6 000 000
2020;LFI;CCF;7;ZC;833;833-01;;71;7;105 545 245 087;105 545 245 087
2020;LFI;CCF;7;ZC;833;833-02;;71;7;5 403 304 188;5 403 304 188
2020;LFI;CCF;7;ZC;833;833-03;;71;7;1 016 831 356;1 016 831 356
2020;LFI;CCF;7;ZC;833;833-04;;71;7;1 024 220 383;1 024 220 383
2020;LFI;CCF;7;ZD;841;841-01;;71;7;2 481 865 294;2 481 865 294
2020;LFI;CCF;7;ZD;842;842-01;;71;7;281 109 563;281 109 563
2020;LFI;CCF;7;ZD;843;843-01;;71;7;599 602 670;599 602 670
2020;LFI;CCF;7;ZD;844;844-01;;71;7;260 508 150;260 508 150
2020;LFI;CCF;7;ZD;845;845-01;;71;7;88 185 942;88 185 942
2020;LFI;CCF;7;ZD;847;847-01;;71;7;77 749 150;77 749 150
